"PSShowComputerName","HealthStatus","OperationalStatus","ShareState","FileSharingProtocol","ObjectId","PassThroughClass","PassThroughIds","PassThroughNamespace","PassThroughServer","UniqueId","ContinuouslyAvailable","Description","EncryptData","Name","VolumeRelativePath","PSComputerName"
"True","Healthy","Online","Online","SMB","{1}\\HSCFP\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{e4e04f6b-d853-11e6-90e3-806e6f6e6963}:FX:SMB||*||LC Test Files""",,,,,"smb|hscfp.HS.wvu-ad.wvu.edu/LC Test Files","False","","False","LC Test Files","LC Test Files","HSCFP"
"True","Healthy","Online","Online","SMB","{1}\\HSCFP\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{e4e04f6b-d853-11e6-90e3-806e6f6e6963}:FX:SMB||*||Neuro_Engineering""",,,,,"smb|hscfp.HS.wvu-ad.wvu.edu/Neuro_Engineering","False","","False","Neuro_Engineering","Neuro_Engineering","HSCFP"
"True","Healthy","Online","Online","SMB","{1}\\HSCFP\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{e4e04f6b-d853-11e6-90e3-806e6f6e6963}:FX:SMB||*||print$""",,,,,"smb|hscfp.HS.wvu-ad.wvu.edu/print$","False","Printer Drivers","False","print$","Windows\system32\spool\drivers","HSCFP"
"True","Healthy","Online","Online","SMB","{1}\\HSCFP\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{e4e04f6b-d853-11e6-90e3-806e6f6e6963}:FX:SMB||*||WVU-AD""",,,,,"smb|hscfp.HS.wvu-ad.wvu.edu/WVU-AD","False","","False","WVU-AD","WVU-AD","HSCFP"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-WEB04\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{bc9d4fea-66d2-11e5-80b5-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|ITSWeb-Web04.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","WINDOWS","ITSWEB-WEB04"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-WEB04\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{bc9d4fea-66d2-11e5-80b5-806e6f6e6963}:FX:SMB||*||ATDB1""",,,,,"smb|ITSWeb-Web04.HS.wvu-ad.wvu.edu/ATDB1","False","","False","ATDB1","WWW\ATDB1","ITSWEB-WEB04"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-WEB04\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{bc9d4fea-66d2-11e5-80b5-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|ITSWeb-Web04.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","ITSWEB-WEB04"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-WEB04\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{bc9d4fea-66d2-11e5-80b5-806e6f6e6963}:FX:SMB||*||D$""",,,,,"smb|ITSWeb-Web04.HS.wvu-ad.wvu.edu/D$","False","Default share","False","D$","\","ITSWEB-WEB04"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-WEB04\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{bc9d4fea-66d2-11e5-80b5-806e6f6e6963}:FX:SMB||*||Databases""",,,,,"smb|ITSWeb-Web04.HS.wvu-ad.wvu.edu/Databases","False","","False","Databases","WWW\dbms","ITSWEB-WEB04"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-WEB04\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{bc9d4fea-66d2-11e5-80b5-806e6f6e6963}:FX:SMB||*||Directory""",,,,,"smb|ITSWeb-Web04.HS.wvu-ad.wvu.edu/Directory","False","","False","Directory","WWW\Directory","ITSWEB-WEB04"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-WEB04\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{bc9d4fea-66d2-11e5-80b5-806e6f6e6963}:FX:SMB||*||E$""",,,,,"smb|ITSWeb-Web04.HS.wvu-ad.wvu.edu/E$","False","Default share","False","E$","\","ITSWEB-WEB04"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-WEB04\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{bc9d4fea-66d2-11e5-80b5-806e6f6e6963}:FX:SMB||*||IIS_Logs""",,,,,"smb|ITSWeb-Web04.HS.wvu-ad.wvu.edu/IIS_Logs","False","","False","IIS_Logs","Logfiles","ITSWEB-WEB04"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-WEB04\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{bc9d4fea-66d2-11e5-80b5-806e6f6e6963}:FX:SMB||*||print$""",,,,,"smb|ITSWeb-Web04.HS.wvu-ad.wvu.edu/print$","False","Printer Drivers","False","print$","Windows\system32\spool\drivers","ITSWEB-WEB04"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-WEB04\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{bc9d4fea-66d2-11e5-80b5-806e6f6e6963}:FX:SMB||*||Secure""",,,,,"smb|ITSWeb-Web04.HS.wvu-ad.wvu.edu/Secure","False","","False","Secure","WWW\Secure","ITSWEB-WEB04"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-WEB04\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{bc9d4fea-66d2-11e5-80b5-806e6f6e6963}:FX:SMB||*||sftprootD""",,,,,"smb|ITSWeb-Web04.HS.wvu-ad.wvu.edu/sftprootD","False","","False","sftprootD","\","ITSWEB-WEB04"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-WEB04\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{bc9d4fea-66d2-11e5-80b5-806e6f6e6963}:FX:SMB||*||WWW""",,,,,"smb|ITSWeb-Web04.HS.wvu-ad.wvu.edu/WWW","False","","False","WWW","WWW","ITSWEB-WEB04"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-BACKUPS2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{728f01a0-41e9-11e9-81a7-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|ITSWeb-Backups2.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","Windows","ITSWEB-BACKUPS2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-BACKUPS2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{728f01a0-41e9-11e9-81a7-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|ITSWeb-Backups2.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","ITSWEB-BACKUPS2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-BACKUPS2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{728f01a0-41e9-11e9-81a7-806e6f6e6963}:FX:SMB||*||D$""",,,,,"smb|ITSWeb-Backups2.HS.wvu-ad.wvu.edu/D$","False","Default share","False","D$","\","ITSWEB-BACKUPS2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-BACKUPS2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{728f01a0-41e9-11e9-81a7-806e6f6e6963}:FX:SMB||*||E$""",,,,,"smb|ITSWeb-Backups2.HS.wvu-ad.wvu.edu/E$","False","Default share","False","E$","\","ITSWEB-BACKUPS2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-BACKUPS2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{728f01a0-41e9-11e9-81a7-806e6f6e6963}:FX:SMB||*||F$""",,,,,"smb|ITSWeb-Backups2.HS.wvu-ad.wvu.edu/F$","False","Default share","False","F$","\","ITSWEB-BACKUPS2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-BACKUPS2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{728f01a0-41e9-11e9-81a7-806e6f6e6963}:FX:SMB||*||G$""",,,,,"smb|ITSWeb-Backups2.HS.wvu-ad.wvu.edu/G$","False","Default share","False","G$","\","ITSWEB-BACKUPS2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-BACKUPS2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{728f01a0-41e9-11e9-81a7-806e6f6e6963}:FX:SMB||*||L$""",,,,,"smb|ITSWeb-Backups2.HS.wvu-ad.wvu.edu/L$","False","Default share","False","L$","\","ITSWEB-BACKUPS2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-BACKUPS2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{728f01a0-41e9-11e9-81a7-806e6f6e6963}:FX:SMB||*||V$""",,,,,"smb|ITSWeb-Backups2.HS.wvu-ad.wvu.edu/V$","False","Default share","False","V$","\","ITSWEB-BACKUPS2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-BACKUPS2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{728f01a0-41e9-11e9-81a7-806e6f6e6963}:FX:SMB||*||Veeam""",,,,,"smb|ITSWeb-Backups2.HS.wvu-ad.wvu.edu/Veeam","False","","False","Veeam","Veeam","ITSWEB-BACKUPS2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-BACKUPS2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{728f01a0-41e9-11e9-81a7-806e6f6e6963}:FX:SMB||*||Y$""",,,,,"smb|ITSWeb-Backups2.HS.wvu-ad.wvu.edu/Y$","False","Default share","False","Y$","\","ITSWEB-BACKUPS2"
"True","Healthy","Online","Online","SMB","{1}\\SYSSCRIPT3\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{9d5cb855-a2a3-11e6-a942-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|sysscript3.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","Windows","SYSSCRIPT3"
"True","Healthy","Online","Online","SMB","{1}\\SYSSCRIPT3\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{9d5cb855-a2a3-11e6-a942-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|sysscript3.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","SYSSCRIPT3"
"True","Healthy","Online","Online","SMB","{1}\\SYSSCRIPT3\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{9d5cb855-a2a3-11e6-a942-806e6f6e6963}:FX:SMB||*||D$""",,,,,"smb|sysscript3.HS.wvu-ad.wvu.edu/D$","False","Default share","False","D$","\","SYSSCRIPT3"
"True","Healthy","Online","Online","SMB","{1}\\SYSSCRIPT3\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{9d5cb855-a2a3-11e6-a942-806e6f6e6963}:FX:SMB||*||print$""",,,,,"smb|sysscript3.HS.wvu-ad.wvu.edu/print$","False","Printer Drivers","False","print$","Windows\system32\spool\drivers","SYSSCRIPT3"
"True","Healthy","Online","Online","SMB","{1}\\SOD-AXIUM\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{e4e04f6b-d853-11e6-90e3-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|SOD-Axium.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","Windows","SOD-AXIUM"
"True","Healthy","Online","Online","SMB","{1}\\SOD-AXIUM\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{e4e04f6b-d853-11e6-90e3-806e6f6e6963}:FX:SMB||*||axium$""",,,,,"smb|SOD-Axium.HS.wvu-ad.wvu.edu/axium$","False","","False","axium$","shares\axium","SOD-AXIUM"
"True","Healthy","Online","Online","SMB","{1}\\SOD-AXIUM\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{e4e04f6b-d853-11e6-90e3-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|SOD-Axium.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","SOD-AXIUM"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-SYSTOOLS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{84d1a6a9-ea13-11e6-9660-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|ITSWeb-SysTools.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","Windows","ITSWEB-SYSTOOLS"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-SYSTOOLS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{84d1a6a9-ea13-11e6-9660-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|ITSWeb-SysTools.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","ITSWEB-SYSTOOLS"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-SYSTOOLS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{84d1a6a9-ea13-11e6-9660-806e6f6e6963}:FX:SMB||*||D$""",,,,,"smb|ITSWeb-SysTools.HS.wvu-ad.wvu.edu/D$","False","Default share","False","D$","\","ITSWEB-SYSTOOLS"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-SYSTOOLS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{84d1a6a9-ea13-11e6-9660-806e6f6e6963}:FX:SMB||*||E$""",,,,,"smb|ITSWeb-SysTools.HS.wvu-ad.wvu.edu/E$","False","Default share","False","E$","\","ITSWEB-SYSTOOLS"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-SYSTOOLS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{84d1a6a9-ea13-11e6-9660-806e6f6e6963}:FX:SMB||*||F$""",,,,,"smb|ITSWeb-SysTools.HS.wvu-ad.wvu.edu/F$","False","Default share","False","F$","\","ITSWEB-SYSTOOLS"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-SYSTOOLS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{84d1a6a9-ea13-11e6-9660-806e6f6e6963}:FX:SMB||*||IIS_Logs""",,,,,"smb|ITSWeb-SysTools.HS.wvu-ad.wvu.edu/IIS_Logs","False","","False","IIS_Logs","LogFiles","ITSWEB-SYSTOOLS"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-SYSTOOLS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{84d1a6a9-ea13-11e6-9660-806e6f6e6963}:FX:SMB||*||print$""",,,,,"smb|ITSWeb-SysTools.HS.wvu-ad.wvu.edu/print$","False","Printer Drivers","False","print$","Windows\system32\spool\drivers","ITSWEB-SYSTOOLS"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-SYSTOOLS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{84d1a6a9-ea13-11e6-9660-806e6f6e6963}:FX:SMB||*||Share""",,,,,"smb|ITSWeb-SysTools.HS.wvu-ad.wvu.edu/Share","False","","False","Share","Share","ITSWEB-SYSTOOLS"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-SYSTOOLS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{84d1a6a9-ea13-11e6-9660-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|ITSWeb-SysTools.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","Windows","ITSWEB-SYSTOOLS"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-SYSTOOLS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{84d1a6a9-ea13-11e6-9660-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|ITSWeb-SysTools.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","ITSWEB-SYSTOOLS"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-SYSTOOLS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{84d1a6a9-ea13-11e6-9660-806e6f6e6963}:FX:SMB||*||D$""",,,,,"smb|ITSWeb-SysTools.HS.wvu-ad.wvu.edu/D$","False","Default share","False","D$","\","ITSWEB-SYSTOOLS"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-SYSTOOLS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{84d1a6a9-ea13-11e6-9660-806e6f6e6963}:FX:SMB||*||E$""",,,,,"smb|ITSWeb-SysTools.HS.wvu-ad.wvu.edu/E$","False","Default share","False","E$","\","ITSWEB-SYSTOOLS"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-SYSTOOLS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{84d1a6a9-ea13-11e6-9660-806e6f6e6963}:FX:SMB||*||F$""",,,,,"smb|ITSWeb-SysTools.HS.wvu-ad.wvu.edu/F$","False","Default share","False","F$","\","ITSWEB-SYSTOOLS"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-SYSTOOLS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{84d1a6a9-ea13-11e6-9660-806e6f6e6963}:FX:SMB||*||IIS_Logs""",,,,,"smb|ITSWeb-SysTools.HS.wvu-ad.wvu.edu/IIS_Logs","False","","False","IIS_Logs","LogFiles","ITSWEB-SYSTOOLS"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-SYSTOOLS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{84d1a6a9-ea13-11e6-9660-806e6f6e6963}:FX:SMB||*||print$""",,,,,"smb|ITSWeb-SysTools.HS.wvu-ad.wvu.edu/print$","False","Printer Drivers","False","print$","Windows\system32\spool\drivers","ITSWEB-SYSTOOLS"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-SYSTOOLS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{84d1a6a9-ea13-11e6-9660-806e6f6e6963}:FX:SMB||*||Share""",,,,,"smb|ITSWeb-SysTools.HS.wvu-ad.wvu.edu/Share","False","","False","Share","Share","ITSWEB-SYSTOOLS"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-SYSTOOLS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{84d1a6a9-ea13-11e6-9660-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|ITSWeb-SysTools.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","Windows","ITSWEB-SYSTOOLS"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-SYSTOOLS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{84d1a6a9-ea13-11e6-9660-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|ITSWeb-SysTools.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","ITSWEB-SYSTOOLS"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-SYSTOOLS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{84d1a6a9-ea13-11e6-9660-806e6f6e6963}:FX:SMB||*||D$""",,,,,"smb|ITSWeb-SysTools.HS.wvu-ad.wvu.edu/D$","False","Default share","False","D$","\","ITSWEB-SYSTOOLS"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-SYSTOOLS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{84d1a6a9-ea13-11e6-9660-806e6f6e6963}:FX:SMB||*||E$""",,,,,"smb|ITSWeb-SysTools.HS.wvu-ad.wvu.edu/E$","False","Default share","False","E$","\","ITSWEB-SYSTOOLS"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-SYSTOOLS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{84d1a6a9-ea13-11e6-9660-806e6f6e6963}:FX:SMB||*||F$""",,,,,"smb|ITSWeb-SysTools.HS.wvu-ad.wvu.edu/F$","False","Default share","False","F$","\","ITSWEB-SYSTOOLS"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-SYSTOOLS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{84d1a6a9-ea13-11e6-9660-806e6f6e6963}:FX:SMB||*||IIS_Logs""",,,,,"smb|ITSWeb-SysTools.HS.wvu-ad.wvu.edu/IIS_Logs","False","","False","IIS_Logs","LogFiles","ITSWEB-SYSTOOLS"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-SYSTOOLS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{84d1a6a9-ea13-11e6-9660-806e6f6e6963}:FX:SMB||*||print$""",,,,,"smb|ITSWeb-SysTools.HS.wvu-ad.wvu.edu/print$","False","Printer Drivers","False","print$","Windows\system32\spool\drivers","ITSWEB-SYSTOOLS"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-SYSTOOLS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{84d1a6a9-ea13-11e6-9660-806e6f6e6963}:FX:SMB||*||Share""",,,,,"smb|ITSWeb-SysTools.HS.wvu-ad.wvu.edu/Share","False","","False","Share","Share","ITSWEB-SYSTOOLS"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-CACHDEV1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{85433dd4-0d91-11e7-a2a8-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|ITSWEB-CACHDEV1.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","WINDOWS","ITSWEB-CACHDEV1"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-CACHDEV1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{85433dd4-0d91-11e7-a2a8-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|ITSWEB-CACHDEV1.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","ITSWEB-CACHDEV1"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-CACHDEV2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{0442e87e-715f-11e7-b2a4-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|ITSWEB-CACHDEV2.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","WINDOWS","ITSWEB-CACHDEV2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-CACHDEV2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{0442e87e-715f-11e7-b2a4-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|ITSWEB-CACHDEV2.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","ITSWEB-CACHDEV2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-TCAGENT1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{bd8b0793-1a0d-11e7-a2b0-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|ITSWeb-TCAgent1.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","Windows","ITSWEB-TCAGENT1"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-TCAGENT1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{bd8b0793-1a0d-11e7-a2b0-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|ITSWeb-TCAgent1.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","ITSWEB-TCAGENT1"
"True","Healthy","Online","Online","SMB","{1}\\SYSSCRIPT4\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{e4e04f6b-d853-11e6-90e3-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|sysscript4.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","Windows","SYSSCRIPT4"
"True","Healthy","Online","Online","SMB","{1}\\SYSSCRIPT4\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{e4e04f6b-d853-11e6-90e3-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|sysscript4.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","SYSSCRIPT4"
"True","Healthy","Online","Online","SMB","{1}\\SYSSCRIPT4\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{e4e04f6b-d853-11e6-90e3-806e6f6e6963}:FX:SMB||*||print$""",,,,,"smb|sysscript4.HS.wvu-ad.wvu.edu/print$","False","Printer Drivers","False","print$","Windows\system32\spool\drivers","SYSSCRIPT4"
"True","Healthy","Online","Online","SMB","{1}\\SYSSCRIPT4\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{e4e04f6b-d853-11e6-90e3-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|sysscript4.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","Windows","SYSSCRIPT4"
"True","Healthy","Online","Online","SMB","{1}\\SYSSCRIPT4\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{e4e04f6b-d853-11e6-90e3-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|sysscript4.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","SYSSCRIPT4"
"True","Healthy","Online","Online","SMB","{1}\\SYSSCRIPT4\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{e4e04f6b-d853-11e6-90e3-806e6f6e6963}:FX:SMB||*||print$""",,,,,"smb|sysscript4.HS.wvu-ad.wvu.edu/print$","False","Printer Drivers","False","print$","Windows\system32\spool\drivers","SYSSCRIPT4"
"True","Healthy","Online","Online","SMB","{1}\\HSHYPERV\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{715f1fbb-c25a-11e6-a93c-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|hshyperv.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","WINDOWS","HSHYPERV"
"True","Healthy","Online","Online","SMB","{1}\\HSHYPERV\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{715f1fbb-c25a-11e6-a93c-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|hshyperv.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","HSHYPERV"
"True","Healthy","Online","Online","SMB","{1}\\HSHYPERV\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{715f1fbb-c25a-11e6-a93c-806e6f6e6963}:FX:SMB||*||S$""",,,,,"smb|hshyperv.HS.wvu-ad.wvu.edu/S$","False","Default share","False","S$","\","HSHYPERV"
